system:index,AU_ID,devAge2,grass,paved,pm25_na,sqrt_CO2_road,traffic,.geo
00000000000000000118,0,-3.183986001774979,-1.4669501721030105,-1.8925289185790197,-1.8967634669457702,-1.7224283146657378,-1.1766020799445105,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000048,0,-3.1867693159301416,-1.3756670957313304,-1.9070737887715796,-1.0761559004645045,-2.0695815118846737,-1.1771113480838282,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005df,0,-3.1306379366779713,-1.465905791724823,-1.8508187350154017,0.33951131241118304,-1.2114486056751126,-1.0921436273399405,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a8a,0,-3.1851406951385273,-1.4619968517164048,-1.9072029430873845,-3.7657537923103863,-1.9882056555653977,-1.1770306538595314,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003bc,0,-3.1866170340481434,-1.4662519655485278,-1.9080304750720787,-4.717883751823497,-1.861195273676283,-1.1756965471690237,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031b,1212,-0.2470420927210232,0.03832076769122053,-0.1575875040191234,0.69799063468502,-0.5075951230179564,-0.4239309388234359,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d5,7246,0.1154243998826237,0.14117678372038364,0.06376320010718828,-0.573507977762366,0.36494764858570033,-0.09908064846380707,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001dc,7234,0.21322871534296045,0.19854655383491576,-0.07472659595963907,-0.6825212488565766,0.5801515600285656,0.2308214228034594,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005e9,8091,0.6179645553621336,-0.2563933092422043,-0.561852511992002,0.2898694771815818,0.2978659910094272,-0.11687801055026276,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ed,8093,0.5265901741505371,-0.2635060751352128,-0.18990942699804306,0.6365779680602175,-0.04634332185292188,-0.14187631749414398,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ee,8092,0.7416078311809722,-0.8449330427794037,0.24940877708731027,0.9482415686518124,1.5333138813844056,2.829499069449022,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f1,8090,0.8916015528860644,0.1639499187067044,-0.6896736321170056,0.4006404583133232,-0.15495190225779804,-0.4543681193220859,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a7,8129,0.16802142249837512,-0.13846486559802001,-0.7359198306284968,-0.6911261811151678,0.35109056548718026,-0.01757437667985274,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005dd,8112,0.5028737933967601,-0.008579847601082517,-0.6793390934058815,-0.321789918705548,0.8291993724306744,0.41576835162001546,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005e5,8116,-0.10787183360046014,0.33257023534323704,-1.1606632323764026,0.43470566492568924,-0.6229333176242864,-0.6704686882183352,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005e7,8115,0.7603002762130255,0.1729855426517448,-1.0183084137715752,0.06651342657126998,-0.24110025349061967,-0.3110542967036455,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005e8,8111,0.304266743606147,-0.1156865953881346,-0.9079222857383019,0.07453844073783833,0.8679074642272877,0.6032309981977171,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ea,8119,0.5121448194538789,-0.43560470179254407,-0.4197096132197321,0.5104935266047324,1.5396523868370038,1.8683269247587562,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ec,8123,0.40458287592407577,-0.1766401641858914,-0.9322737488405167,0.48689929610293775,0.2717564622239279,-0.1238916831250858,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006dc,8127,0.39965874793621026,0.1485382735563257,-0.10124649958698732,1.109372877047024,0.3876639800809888,0.11459521438254733,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006c9,9093,0.6128404664215278,-1.2993271864420828,2.3746400674197017,1.2393332874052467,-0.8995686810196054,-0.6474534852805698,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006ca,9095,0.6930519489438168,-0.9668746616403596,1.1998610906248715,0.9694382739709545,1.49252382097761,2.1200244136947615,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006cb,9094,0.7628437035786586,-1.09947175595463,1.2322627034057068,1.2296666867899444,1.1466220042169022,1.250557732220585,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006cc,9072,0.62821422268591,-0.21990251207422365,0.2278338765290528,1.3339127657905825,1.2249171211369694,1.1198296841054958,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000073b,10141,0.7727434736436628,-0.33127711747053434,0.53773297648084,1.2697497937543998,0.15743581098572515,0.5817294541084377,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000733,10152,0.24325385662345642,-0.05358681859796064,0.47622895269849347,0.23564113713947504,-1.0460692841673511,-1.0092293776771706,"{""type"":""MultiPoint"",""coordinates"":[]}"
