system:index,AU_ID,devAge2,grass,paved,pm25_na,sqrt_CO2_road,sqrt_CO2_total,sqrt_traffic
6.00E+01,15167,-1.55366515,0.181746797,-1.255600018,0.254411655,-1.107672314,-1.154409242,-0.857532035
6.00E+02,11073,-2.890358524,-0.345932184,-1.803980548,-2.143984581,-1.748241535,-1.840735847,-1.168301447
6.00E+03,15182,-1.297610061,-0.09679108,-1.055941815,0.363875288,-0.717921526,-0.850857797,-0.620244661
6.00E+04,11072,-3.028909449,1.043394207,-1.782093915,-2.139885184,-1.749452713,-1.93625926,-1.138690059
6.00E+05,15181,-2.630421307,-0.678515105,-1.419078325,0.144252215,-0.395208635,-0.856085319,-0.191156286
6.00E+06,15180,-2.77531381,-0.934684246,-1.515707137,-0.4261562,-0.818900837,-1.210722072,-0.586369423
6.00E+07,11071,-3.129070721,-0.069265747,-1.894234557,-2.310560547,-1.708629958,-1.904225401,-1.156188398
6.00E+08,15179,-1.56372064,-0.335974691,-0.978451464,0.035535963,-0.753079119,-0.981802148,-0.453448451
6.00E+09,11086,-3.121901493,0.86781739,-1.769270752,-2.915521112,-1.668511384,-1.891829953,-1.101477676
000000000000000006ea,11085,-3.157783184,0.335519211,-1.814186173,-3.039274482,-1.785103834,-1.972667452,-1.138992897
000000000000000006eb,15178,0.529567429,0.459461353,-0.436692906,0.514733556,-0.357121096,-0.410113132,-0.382859982
000000000000000006ec,15177,0.638577246,-0.356794721,0.431395983,0.704270913,-0.375350925,-0.348945425,-0.204102344
000000000000000006ed,11084,-3.096830536,1.169969272,-1.785712519,-2.780209094,-1.814188448,-1.995488477,-1.150403186
000000000000000006ee,15176,-1.328015854,0.043634411,-1.241552274,0.364046021,-1.10568763,-1.138958951,-0.86750543
000000000000000006ef,11083,-3.151034407,0.019231901,-1.817321127,-2.360060729,-1.840391185,-2.036708486,-1.137812348
000000000000000006f0,15175,-0.927328034,0.19087289,-0.876240501,0.143744792,-0.566060707,-0.828688899,-0.328986406
000000000000000006f1,11082,-3.100070742,1.590931339,-1.784883628,-2.774493699,-1.640319206,-1.861961267,-1.112285474
000000000000000006f2,15190,-2.952812592,-0.114103043,-1.658331125,-1.557274574,-1.656633094,-1.70694237,-1.071488137
000000000000000006f3,11081,-3.078397061,1.444182666,-1.789704221,-2.552369379,-1.663123346,-1.882047024,-1.112815579
000000000000000006f4,15189,-3.077605159,-0.63350513,-1.753233282,-1.330409757,-1.443306336,-1.705524795,-1.146925816
000000000000000006f5,11080,-3.081528965,0.081993981,-1.784451851,-2.46749494,-1.904973162,-2.101899414,-1.157530598
000000000000000006f6,7006,-3.186757724,-1.45353061,-1.911595583,-5.157053289,-2.08726263,-2.284707356,-1.177119613
000000000000000006f7,15188,-2.612211554,-0.218280484,-1.491946425,-1.053772229,-1.191534006,-1.528137344,-0.993040515
000000000000000006f8,11079,-2.918132249,0.631719307,-1.666735915,-1.926774387,-1.428648485,-1.68794702,-1.079832443
000000000000000006f9,7005,-3.183615858,-1.375437499,-1.911595583,-4.77943568,-2.086705871,-2.280239595,-1.177119613
000000000000000006fa,15187,-1.713286828,0.452911958,-1.26959,0.811750731,-1.450484048,-1.496347751,-0.96729386
000000000000000006fb,11094,-2.974762291,0.345639885,-1.401040665,-1.62441532,-0.696516146,-1.011694298,-1.114681722
000000000000000006fc,11093,-3.013787192,0.919589767,-1.755278553,-2.507293684,-1.679761428,-1.869481154,-1.104145881
000000000000000006fd,15186,-2.637454381,-0.469904544,-1.609997561,1.017869837,-1.732615554,-1.898936454,-1.147959193
000000000000000006fe,7004,-3.185515428,-1.433435006,-1.911595583,-4.992548384,-2.08726263,-2.265307958,-1.177119613
000000000000000006ff,7003,-3.182061831,-1.400573458,-1.911595583,-4.960001357,-2.08726263,-2.205647172,-1.177119613
700,15185,-2.726146966,0.4155596,-1.626100402,0.801950883,-1.637603273,-1.796613605,-1.059133325
701,11092,-3.084533232,0.482601256,-1.773080134,-2.459586378,-1.807582477,-1.985254868,-1.115266443
702,7002,-3.186118518,-1.41582147,-1.911595583,-4.015178302,-2.061561211,-2.243962019,-1.177075531
703,15184,-2.449727933,-0.053118895,-1.57433257,0.522777597,-1.355743284,-1.499841051,-1.045108986
704,11091,-3.082485069,0.255743883,-1.789470849,-2.479365266,-1.730275427,-1.94215097,-1.113792698
705,7001,-3.185129836,-1.205387542,-1.911595583,-3.264744857,-2.06689297,-2.245972896,-1.175947482
706,15183,-1.14241855,0.135592804,-0.890446779,0.456691721,-0.855298362,-0.972406794,-0.823034482
707,11090,-3.163515729,-0.157349296,-1.825115336,-2.577518391,-1.947058042,-2.134847339,-1.169753597
708,15198,-2.574317638,-0.18498223,-1.545362975,-1.750133818,-1.19077881,-1.43196207,-1.034311896
709,11089,-3.162218246,0.080902885,-1.836275368,-2.655570725,-1.851219793,-2.070250099,-1.141319434
0000000000000000070a,11088,-3.143823401,-0.370354636,-1.824532106,-2.547477579,-1.828183123,-2.044076158,-1.138061155
0000000000000000070b,15197,-2.993766326,-0.370404564,-1.723979348,-1.6894553,-1.607452775,-1.667433097,-1.105954741
0000000000000000070c,15196,-2.846648492,-0.338874659,-1.659394962,-1.636293274,-1.60000057,-1.673631346,-1.082080802
0000000000000000070d,11087,-3.153256936,-0.073254306,-1.819246502,-2.428172108,-1.900580048,-2.120018106,-1.148485465
0000000000000000070e,7014,-3.186779261,-1.456248047,-1.911595583,-5.32921758,-2.08726263,-2.284342077,-1.177119613
0000000000000000070f,15195,-2.868737132,0.156955118,-1.73570855,-1.794882573,-1.789979183,-1.872436496,-1.109576352
710,11102,-3.185836016,-1.039649871,-1.909532647,-3.057372526,-2.072499069,-2.209510938,-1.176560232
711,7013,-3.186779261,-1.463005751,-1.911134866,-4.424466901,-2.070009408,-2.266817711,-1.177119613
712,15194,-3.153765976,-1.090630583,-1.818060109,-1.639450011,-1.820401,-1.925292451,-1.168989042
713,11101,-2.940441176,1.402773029,-1.720245576,-2.203818763,-1.500448315,-1.748429313,-1.081311095
714,7012,-3.186779261,-1.437799902,-1.911595583,-4.394055813,-2.086524682,-2.26358548,-1.177119613
715,7011,-3.182200997,-1.407333099,-1.911525207,-5.062246736,-2.086988167,-2.272299069,-1.177119613
716,15193,-2.845711585,0.200658274,-1.674495677,-1.980305107,-1.751174617,-1.788115887,-1.061953963
717,11100,-3.177428597,-1.099326669,-1.906599862,-2.946733396,-1.817927769,-2.030113638,-1.162544511
718,7010,-3.18660045,-1.389083594,-1.911249023,-4.233516812,-2.0585827,-2.265039352,-1.175016214
719,15192,-2.945257344,-0.781070686,-1.686802577,-1.751375382,-1.875060135,-1.747730315,-1.142300033
0000000000000000071a,11099,-3.070597449,1.750201626,-1.802588336,-1.938821268,-1.82845474,-1.998414316,-1.177119613
0000000000000000071b,7009,-3.184258653,-1.380978176,-1.911595583,-4.651651652,-2.087027876,-2.278019829,-1.177119613
0000000000000000071c,15191,-2.177878511,0.567559859,-1.2500648,-1.841352984,-1.732400289,-1.77314746,-1.072746735
0000000000000000071d,11098,-3.153863593,3.29010145,-1.911216776,-2.056058005,-2.002945104,-2.059956607,-1.177119613
0000000000000000071e,7008,-3.185264301,-1.354833638,-1.911595583,-5.028283799,-2.087247349,-2.278396395,-1.177119613
0000000000000000071f,15206,-2.653646844,-0.092912799,-1.51172837,-1.301196176,-1.65272904,-1.820453029,-1.107711356
720,11097,-3.161280555,1.696555136,-1.89346886,-2.079652063,-1.818134325,-1.939108304,-1.177119613
721,7007,-3.183754311,-1.143432554,-1.895152362,-2.93564605,-2.039897834,-2.210407305,-1.174760152
722,15205,-2.85584661,-0.754075048,-1.605353756,-1.303083472,-1.638052576,-1.777003898,-1.14201198
723,11096,-3.052915196,1.575654705,-1.858386138,-1.919446592,-1.726184361,-1.917977506,-1.177119613
724,15204,-2.816169477,-0.852246461,-1.540166285,-1.220455697,-1.600731863,-1.782214692,-1.147065927
725,11095,-3.087327623,0.207581068,-1.849885951,-2.038861072,-1.805051235,-1.943283246,-1.177119613
726,7022,-3.13959692,-1.235889396,-1.856023355,-2.637866997,-1.856276962,-2.05522532,-1.140713638
727,15203,-2.353508785,0.272170673,-1.223873813,-0.939950171,-1.630865599,-1.820112861,-1.103095025
728,11110,-3.181506476,-0.1634302,-1.842579987,-2.530170325,-1.997724286,-2.113006024,-1.165173349
729,7021,-3.186772191,-1.459860515,-1.911595583,-5.024597934,-2.086869204,-2.274144044,-1.177119613
0000000000000000072a,7020,-3.186763378,-1.426491458,-1.911595583,-3.769434288,-2.070235591,-2.277298085,-1.176893513
0000000000000000072b,15202,-2.842039038,-0.474129316,-1.560367594,-1.481209885,-1.749836753,-1.825942845,-1.177119613
0000000000000000072c,11109,-3.146792737,0.65570808,-1.820617392,-2.671299893,-1.7850142,-1.975465344,-1.10814809
0000000000000000072d,11108,-2.556544478,0.866112795,-1.42874629,-2.315258807,-1.281363479,-1.54018672,-1.037922706
0000000000000000072e,15201,-2.791498613,-0.882985051,-1.626403134,0.110205275,-1.216332349,-1.507585725,-0.976097476
0000000000000000072f,7019,-3.186298693,-1.427387477,-1.910725205,-4.885404681,-2.082371966,-2.243512968,-1.176269704
730,7018,-3.170420427,-1.254408251,-1.865842139,-2.638386542,-1.879801995,-2.074283606,-1.145487176
731,15200,-2.186630783,-0.090229068,-1.360761705,-0.086344861,-1.251898084,-1.370112628,-0.818235767
732,11107,-3.140004657,1.303831143,-1.794873075,-2.94034887,-1.618084032,-1.83812121,-1.159463555
733,11106,-3.105540788,0.565422042,-1.778063659,-3.088810543,-1.587722091,-1.809997158,-1.113860327
734,15199,-2.64950945,-0.052308935,-1.611453991,-1.755911644,-1.133028255,-1.40572945,-1.025166592
735,7017,-3.186779261,-1.448705689,-1.911595583,-4.945321812,-2.086132176,-2.27483127,-1.177119613
736,7016,-3.186714712,-1.427897788,-1.911578688,-4.954048857,-2.086135813,-2.264576538,-1.177070494
737,15214,-3.102511799,-0.921081429,-1.7996777,0.609728552,-1.532175216,-1.732305315,-1.078913865
738,11105,-2.956816014,0.387161361,-1.686902012,-2.764185084,-1.563799431,-1.724968044,-1.099020155
739,15213,-2.996024318,-0.406454724,-1.747885715,0.545403198,-1.627813276,-1.763365163,-1.04269523
0000000000000000073a,11104,-3.172558383,-0.671966443,-1.883485633,-2.910920595,-1.915374662,-2.07894781,-1.153176129
0000000000000000073b,7015,-3.168213596,-0.849945204,-1.888438793,-3.585703641,-2.019679947,-2.21137635,-1.164388053
0000000000000000073c,15212,-3.160515103,-1.132499957,-1.843720082,-1.443990189,-1.781683658,-2.005936304,-1.163150301
0000000000000000073d,11103,-3.177195559,-0.766132815,-1.907484062,-2.981782088,-2.058032142,-2.207785525,-1.174888145
0000000000000000073e,7030,-3.185461415,-1.32751913,-1.868946068,-2.96776663,-1.90432886,-2.091200363,-1.136402181
0000000000000000073f,7029,-3.186409244,-1.264752462,-1.903447176,-2.934364325,-2.08726263,-2.242415513,-1.177119613
740,15211,-2.889022457,-0.581408011,-1.702021294,-1.262216054,-1.57032818,-1.828733831,-1.077369607
741,15210,-2.984160868,0.054000084,-1.767571396,-1.635340746,-1.713116896,-1.907129208,-1.066226977
742,7028,-3.186731293,-1.372952768,-1.901469404,-2.416982215,-2.02936008,-2.224873549,-1.177119613
743,15209,-3.118852444,-0.76281425,-1.84502452,-1.277941654,-1.87565854,-1.985413469,-1.140006689
744,7027,-3.186692012,-1.428876574,-1.864664881,-5.264592895,-1.866973953,-2.078198846,-1.109175101
745,7026,-3.18499452,-1.311154453,-1.880564052,-3.405706757,-1.919967163,-2.117060222,-1.152967749
746,15208,-2.97672576,-0.593086996,-1.717626124,-1.317263963,-1.668520807,-1.888328639,-1.015339381
747,7025,-3.186779261,-1.376482574,-1.904229893,-4.784659526,-2.072274646,-2.261279357,-1.177119613
748,15207,-3.028844038,-0.591013936,-1.709953803,-1.356916073,-1.763238426,-1.92171514,-1.134447214
749,11114,-2.848585392,2.117426022,-1.713643062,-1.285969751,-1.142168062,-1.311474229,-0.748857986
0000000000000000074a,7024,-3.186779261,-1.457852731,-1.906016363,-5.233373077,-2.083180207,-2.282274558,-1.176957221
0000000000000000074b,15222,-3.068408155,-0.578326434,-1.713932311,0.476854815,-1.246992798,-1.491848264,-1.055691982
0000000000000000074c,11113,-3.04063975,0.991380167,-1.820895884,-1.974988703,-1.811070538,-1.965706675,-1.153858085
0000000000000000074d,11112,-2.78285305,0.505065008,-1.57584638,-1.951314324,-1.310215905,-1.537670075,-1.047945747
0000000000000000074e,15221,-3.089788791,-0.704860318,-1.760305985,0.365544232,-1.397628591,-1.521553768,-1.137817409
0000000000000000074f,7023,-3.179118886,-1.388227234,-1.904243492,-4.647222327,-2.054985054,-2.265717047,-1.176235735
750,7038,-3.176281703,-1.337964858,-1.894143091,-4.056765289,-2.046907925,-2.258408242,-1.174980585
751,15220,-3.020467781,-0.398550268,-1.657641507,0.389834121,-1.223732422,-1.467342615,-1.058915595
752,11111,-3.098636078,1.20009719,-1.803329035,-2.365913741,-1.792742879,-2.001694369,-1.138078806
753,15219,-3.010258367,-0.319097663,-1.68209084,0.696720831,-1.651390759,-1.813670636,-1.125090165
754,7037,-3.186289211,-1.403603767,-1.911595583,-4.977596798,-2.086590381,-2.278611495,-1.177050724
755,7036,-3.184953251,-1.443490936,-1.907172876,-5.124074191,-2.060405417,-2.265238639,-1.177119613
756,15218,-3.14230491,-0.784435127,-1.762587693,0.634260128,-1.547154204,-1.724097649,-1.10890557
757,15217,-2.889915572,-0.326465813,-1.648942332,0.58991959,-1.489176679,-1.660755511,-1.006135783
758,7035,-3.186779261,-1.423890939,-1.906861653,-3.424280525,-2.000732864,-2.200055192,-1.17521682
759,15216,-3.114574204,-0.557128118,-1.700675959,0.632019271,-1.617055385,-1.776235134,-1.136994387
0000000000000000075a,7034,-3.186569069,-1.461561986,-1.911595583,-5.371510369,-2.061493998,-2.245026043,-1.177119613
0000000000000000075b,15215,-3.097019727,-0.602469929,-1.794277545,0.703600121,-1.518484882,-1.689312647,-1.105782606
0000000000000000075c,7033,-3.186779261,-1.433159778,-1.899331115,-5.170529857,-1.973891393,-2.176415413,-1.150038954
0000000000000000075d,15230,-3.124041579,-0.760788607,-1.723100447,1.052761845,-1.628031946,-1.774123934,-1.107944214
0000000000000000075e,7032,-3.185396735,-1.384781455,-1.898208278,-2.90251679,-2.018295195,-2.228071111,-1.172171998
0000000000000000075f,15229,-2.591038827,-0.466850715,-1.604111098,1.313209596,-1.547148819,-1.652511831,-0.97654848
760,7031,-3.186148196,-1.42009373,-1.910606157,-4.604578913,-2.042636234,-2.254501405,-1.175590532
761,7046,-3.184166078,-1.093487283,-1.897948286,-2.342515986,-1.833721528,-2.087603132,-1.177119613
762,15228,-2.929831878,-0.219053413,-1.69377275,1.140391496,-1.512974259,-1.632508536,-1.08001884
763,7045,-3.186060089,-0.871596906,-1.907186484,-2.042737205,-1.998038135,-2.162837623,-1.177119613
764,15227,-2.601959207,-0.259321881,-1.597140031,0.770363867,-1.469208989,-1.448050883,-1.002471165
765,7044,-3.184334225,-0.923709324,-1.911595583,-2.047730986,-1.977166741,-2.177665106,-1.177119613
766,15226,-2.625593808,-0.344935728,-1.429927655,1.080583261,-1.2033944,-1.214343886,-1.014151812
767,15225,-1.509150477,0.269873868,-1.022415244,1.079116797,-1.11840439,-1.128919556,-0.913999873
768,7043,-3.182155426,-1.41811775,-1.906447847,-5.050023735,-2.070080637,-2.255965419,-1.177020249
769,7042,-3.186198228,-1.380627725,-1.907606008,-2.576935024,-1.943065995,-2.164122795,-1.177119613
0000000000000000076a,15224,-2.705067149,-0.154371787,-1.64105681,0.78220444,-1.333892502,-1.37128983,-1.001764646
0000000000000000076b,15223,-2.878269278,-0.399405284,-1.658073648,0.574829162,-1.534308098,-1.621870339,-1.064216354
0000000000000000076c,7041,-3.186779261,-1.442171933,-1.911358016,-4.590840688,-2.083815513,-2.26334436,-1.177119613
0000000000000000076d,15238,-2.46900395,0.012438867,-1.562001692,0.394299429,-1.701005555,-1.81441191,-1.069661149
0000000000000000076e,7040,-3.183024969,-1.278823863,-1.897971568,-4.370178128,-2.003772323,-2.200406368,-1.175033253
0000000000000000076f,7039,-3.181846769,-1.39989506,-1.903946522,-4.955550501,-2.08313895,-2.231888673,-1.177048938
770,15237,-2.879028591,-0.1779654,-1.647433809,0.975787646,-1.541131565,-1.720291278,-1.056168588
771,15236,-2.779301301,-0.132372448,-1.671578132,0.727246686,-1.477493775,-1.68312751,-1.011577359
772,7054,-3.186779261,-1.445796131,-1.911595583,-5.203414721,-2.086711616,-2.271041654,-1.177119613
773,15235,-3.094030179,-0.88651043,-1.770275413,0.693245834,-1.741501429,-1.857710563,-1.157504497
774,7053,-3.185754488,-1.431669718,-1.911595583,-4.412688375,-2.086534856,-2.255675468,-1.177119613
775,15234,-2.844716401,-0.528259024,-1.685144098,0.746315135,-1.645108916,-1.768862604,-1.115637533
776,7052,-3.186474136,-1.374936736,-1.896577402,-5.048131641,-2.085956308,-2.223703071,-1.177119613
777,7051,-3.185031756,-1.317525485,-1.909072976,-4.764091484,-1.942497059,-2.146468651,-1.176711419
778,15233,-2.725571376,-0.084467357,-1.591534368,1.018474124,-1.59916407,-1.769883702,-1.085057624
779,7050,-3.177469027,-1.236295753,-1.892485243,-2.146418884,-1.809836579,-2.040033877,-1.17475326
0000000000000000077a,15232,-2.901963299,-0.406711665,-1.75277013,1.163772671,-1.716900883,-1.745053381,-1.162549615
0000000000000000077b,15231,-3.028110314,-0.644819685,-1.769085451,1.222856233,-1.709726149,-1.803431255,-1.162018435
0000000000000000077c,7049,-3.186460055,-1.357016637,-1.909750359,-5.014244486,-2.010934449,-2.180397569,-1.177119613
0000000000000000077d,15246,-1.557278434,0.309154382,-0.915403492,0.147922662,-0.093265809,-0.445660942,-0.190109922
0000000000000000077e,7048,-3.186779261,-1.460047075,-1.911595583,-5.716134252,-2.08726263,-2.20524989,-1.177119613
0000000000000000077f,7047,-3.186779261,-1.454668919,-1.911595583,-5.529921782,-2.08726263,-2.172151962,-1.177119613
780,15245,-1.430583192,0.387227969,-1.156330683,0.313972275,-0.72702646,-0.961891912,-0.707417582
781,7062,-3.184794368,-1.398725789,-1.873187662,-4.703225423,-1.81025775,-2.027971457,-1.088763362
782,15244,-2.807028406,-0.523084212,-1.634725592,0.255542218,-1.485211937,-1.623331479,-1.071402449
783,7061,-3.183609729,-1.409525932,-1.854635212,-4.731595409,-1.594829251,-1.786023581,-1.025777824
784,15243,-2.922908585,-0.531746702,-1.639351182,0.579686147,-1.443719779,-1.689649764,-1.093891871
785,15242,-2.995344314,-0.422265041,-1.712108519,0.574420785,-1.693810644,-1.858772483,-1.098723015
786,7060,-3.177800694,-1.40066761,-1.857379207,-5.320165225,-1.815775241,-1.997710017,-1.089047686
787,7059,-3.164167494,-1.274434417,-1.835911302,-2.762145151,-1.962701935,-2.131885025,-1.14180159
788,15241,-3.083368848,0.153480448,-1.772740635,0.490185882,-1.812090872,-1.972153315,-1.133315155
789,7058,-3.186779261,-1.438694079,-1.911595583,-5.224521755,-2.08726263,-2.245795627,-1.177119613
0000000000000000078a,15240,-2.990147419,-0.403245506,-1.742799623,1.032517196,-1.833976777,-1.991291351,-1.128842823
0000000000000000078b,7057,-3.186752149,-1.415055457,-1.911595583,-5.278219981,-2.087258256,-2.270890701,-1.177119613
